is_positive,text
1,"My introduction to a lifelong love of Shakespeare. My brother was 5 and I was not quite 7 when WTTW Chicago broadcast An Age of Kings. It became a family ritual to watch, including the reruns. As an autumn series, my father used to buy us a rare treat for the Midwest--pomegranates; and my mother would pop corn on the stove. Wonderful acting from actors whose names meant nothing to me then (although I will never forget the achingly young Sean Connery as Hotspur), but do now! And they published the scripts in paperback so we could follow along and figure out the language. I managed to memorize most of Richard III over that. So glad to see it coming out on DVD! Highly recommended for all ages and any level of familiarity with Shakespeare or English history."
1,"The Twins Effect - Chinese Action/Comedy - (Charlene Choi, Gillian Chung)<br /><br />This vampire action comedy is one of my favorites for the very fact that I was thoroughly entertained throughout the entire movie. First of all, the characters are memorable, contributing a myriad of classic scenes. Charlene and Gillian are naturally cute, charismatic, and humorous. This movie was my first exposure to them, and all I wanted to do was reach through my television screen and give them a REALLY BIG HUG. The remaining cast did well in their supporting roles, including Jackie Chan, Karen Mok, ""The Duke"", Josie Ho, Edison Chen, Anthony Wong, and the vampire bad guys (one of which looks eerily familiar to Will Ferrell). Even the abominably horrible Ekin Cheng was good in this one. Good characters are important, of course, because they avoid the feeling of boredom by keeping things interesting between action sequences.<br /><br />And speaking of action, this film has plenty of it. More importantly, there is an emphasis of quality in the fight choreography. One aspect that helped in this regard is the featured weapon of the protagonists  a sword with a retractable spear-ended rope. This weapon, in and of itself, opened up a variety of moves that would have been otherwise impossible. Josie Ho and Gillian Chung, in particular, perform some wicked aerial maneuvers using these devices. <br /><br />In addition, the swordplay is superb, and is highlighted by two great sword fights  one taking place during the opening train station sequence and the other occurring in the church finale. In fact, the blade-wielding maneuvers showcased in this film put some other highly overrated fan favorites to great shame, and I truly feel sorry for those who would cite the horribly choreographed garbage seen in Ashes of Time, Storm Riders, or A Man Called Hero with the well-planned, precisely executed sequences seen in The Twins Effect. It's not even close. <br /><br />I can't understand why this film gets so much criticism. I'm sure die-hard apologists for the Hong Kong ""Golden Age"" will hate this because it doesn't fit into their narrow-minded view of what Hong Kong action should be. We should learn from the downfall of John Woo - a one trick pony who never learned how to re-invent himself. We don't need another clone. We need something different. The Twins Effect is one good example.<br /><br />This film was so good that it actually set me up for being disappointed at other Chinese movies with the same actors and actresses. This especially applies to Ekin Cheng, whose other films almost always suck  and yes, this includes the obscenely overrated and exploitative wuxia crap mentioned in the previous paragraph. Even The Twins have never been able to match the value of this movie when both were lead actresses in a film, although they have managed to hit some good films when either one or the other takes the leading role (e.g., Beyond Our Ken, Good Times Bed Times, House of Fury) or when one or both are in supporting roles (e.g., Colour of the Truth, New Police Story, Just One Look). The Twins Effect 2 should have been a direct sequel, instead of a family fantasy. I am still yearning to see Charlene and Gillian team up and kick some butt in another movie, but the fact remains that The Twins Effect hits on all cylinders, optimizing their charisma while avoiding a descent into annoyance (as in Protégé de la Rose Noire).<br /><br />All in all, this film has everything one needs to be entertained. And may I remind the reader that it is precisely this  ENTERTAINMENT  that judges the greatness of a movie, more so than artsy dramatic elements or meaningless awards from established academies of critics who usually have no idea what they are talking about.<br /><br />In the end, the Twins Effect is a CLASSIC not to be missed.<br /><br />Rating = 5/5 stars <br /><br />P.S.  The Hollywood execs decided to slaughter this film when it was released in the U.S. by renaming it The Vampire Effect and cutting out 20 minutes of footage, which includes parts of the action scenes. However, the final fight of the U.S. version does have a better soundtrack than the original version. Therefore, I purchased both versions, which allows me to first watch the original until about the 1:20 mark, and then swap discs to watch the final fight on the U.S. version."
1,"The people of my generation and those who are older know about the WW II (or as it is called in Russia – the Great Patriotic War) not only from the school textbooks, but from the witnesses and participants of the event. My granddad was a soldier at Stalingrad and when I was a small girl I used to listen to his stories of how he defeated the Germans. He also told me some anecdotes, not all he told me was gloomy. But it was long ago, and no when I have a conscious interest for what happened there in the battle of Stalingrad, I have to turn to books and movies for information. Somehow most films I saw were made in the Soviet Union, only a few in present day Russia. And “Stalingrad” is an exception. In the movie the war is described from the opposite side, and the fact in itself is interesting. All that is shown in the film is quite different from what I’m used to.<br /><br />The film reminds me a great deal of Remarque’s “Zeit zu leben und Zeit zu sterben”, because the war is shown through an ordinary German soldier perception. And this soldier or lieutenant is rather obsessed by repeating he is by no means a fascist. The movie heroes right from neat and enthusiastic Europe, from the Italian coast arrive in the snow-covered hungry Soviet Union. They are doomed to die; it is clear from the very beginning.<br /><br />After the elite detachment had taken part in their first fight at Stalingrad, one of the soldiers said the phrase which reflected the whole idea for me; he said “If you start thinking, you will go mad”. And to my mind it is true for spectators as well. From the one hand, one may think, OK, I’ll just watch this movie and it won’t dissipate me, I needn’t feel sorry for the people on the screen as it were they who attacked my country and not vice versa. However sooner or later but inevitably one starts sympathizing with the characters. Probably when the lieutenant chokes back his tears at seeing Kolya’s execution.<br /><br />“Stalingrad” is hard to watch, all these frostbitten legs, dirt, executions, snow, famine, destroyed illusions.<br /><br />As far as I know, Lt. Hans von Witzland is one of the few films where Thomas Kretschmann played his star roles. I watched quite many Hollywood movies where he was given unimportant parts of small fries, such as “Next” or “Transsiberian” (why did he do it?!). And after I had watched “Stalingrad”, I cannot make out the European actors desire to appear in American movies, even second-rated at any cost. The fact puzzles me deeply. I believe Thomas Kretschmann deserves better parts and much better screenplays than those he is given in Hollywood. And out of what I saw with him, “Stalingrad” is the best, beyond the doubt.<br /><br />In my opinion the worst “Stalingrad” drawback is the way they speak Russian in the movie. I mean of course those who are supposed to be Russian. Say, the boy who spent some time with the Germans or the girl with whom they planned to escape. Was it really so difficult to find actors able to pronounce a couple of phrases without that horrible accent? Initially I set down to watch “Stalingrad” just to listen to native German-speakers because I’m studying the language. I did not expect anything extraordinary of the film. But it impressed me, made me cry when I wasn’t going to at all. I know I’m 15 years late to watch it, but “Stalingrad” is not a run-of-the-mill movie, and after 15 years it is still watchable and shocking."
1,"The Andrew Davies adaptation of the Sarah Waters' novel was excellent. The characters of Nan and and Kitty were superbly portrayed by Rachael Stirling and Kelley Hawes respectively. The whole series was a total joy to watch. It caught the imagination of everyone across the board, whether straight or gay. I wish there could be a sequel!"
1,"I really enjoyed this Minghella epic, thought not quite so much as ""The English Patient"" (a modern-day classic). The first 20 minutes or so feel awkward, but as Inman (Jude Law) embarks on the journey back to his love Ava (Nicole Kidman), the film picks up in leaps and bounds and it becomes a very memorable, thoughtful romantic drama. Apparently it is fashionable to hate Kidman at the moment, but I don't agree at all, and she does well here. I actually think that the romance between Inman and Ada is weakly developed in the script (they really don;t get much screen time together to develop a relationship), but Law and Kidman give it their all and convince. Ada's journey is the crux of the film- she becomes a strong woman who can bear almost anything. Zellweger at first seems all wrong as Ruby, but she grows on you after all and sparkles in many of her later scenes. The film has beautiful photography and set design, but never really captures the true feel of a period piece. Jack White, in particular, has long straggly hair and a pale rocker's complexion that look completely out of place with the setting. Cillian Murphy fans will enjoying seeing the talented Irish actor in an early bit part, and Natalie Portman actually proves she can act in probably the film's most striking sequence. It's a pity that in ""The Other Boleyn Girl"" she's so inadequate."
1,"I decided I need to lengthen up my review for my all time favorite film. Unlike other war films that focus on the event, Apocalypse Now takes the viewer into a psychological head trip. The sheer surrealism makes the body uncomfortable, yet you can't lay your eyes off of it. Based off of Joseph Conrad's Heart Of Darkness, Apocalypse Now slowly descends its protagonist, Willard (Martin Sheen) into madness, most likely the same way Kurtz plunged into insanity. The production of this film is notorious for its delays provided by the monsoon season and for Brando's unprepared performance (he read his lines from cue cards). There is a documentary titled Apocalypse Now: A filmmakers Apocalypse which shows the hell everyone went through in making this.<br /><br />The opening sequence is one of the most famous and popular in any film. As the blade of the helicopters are heard in slow motion and napalm is dropped in the trees, the song ""The End"" by the Doors can be heard. The next shot is of Willard in his bed with the fan on, so the noise of the helicopter coincides with the fan. We are informed that he does special missions for the military, mostly assassinations. When his next mission is given to him, he is baffled. ""Charging a man with murder here is like giving a speeding ticket in the Indy 500."" The man he has to kill was a respected colonel that has gone insane and isolated himself along with tribes people. Kurtz is ordering atrocious acts that are carried out by these people and he must me stopped. Willard does not go alone however. He is carried on a boat with several soldiers and they come across several battles. Along the way, they meet Lieutenant Colonel Bill Kilgore ""Hoorah"" about the war. Willard ponders that if Kilgore is that crazy, what could Kurtz be like. There are many scenes that portray Willards plunge into insanity: The tiger attack, the slaughter of innocent Vietnamese, the nonstop rain, the piled dead bodies scattered about, and the deaths of his crew members. When he reaches the Kurtz compound, he is greeted by the village people and a hippie photojournalist (Dennis Hopper). Instead of assassinating Kurtz right away, Willard begins talking with him and his conscience begins to doubt what he should do. Kurtz, on the other hand wants to die. He is tired of the war and wants to go down as a soldier. Willard kills him with a machete while in unison, a buffalo is sacrificed with several machetes by the people. Once they realize their leader has been slain, instead of killing Willard, they hail him as their new king. Willard rejects the offer and leaves them.<br /><br />The cinematography here is absolutely breathtaking. The colors are grain free, something that is rare in older movies. I can watch it muted and admire the beauty of the scenery.<br /><br />The acting ensemble is terrific, with everyone playing their parts well. Many criticize Brando for some reason, but I think he nails his role as a depressed lunatic who is beaten up by the war.<br /><br />The soundtrack and the score are haunting, and provide the mood for the film. I am wondering what instrument they used in that guitar-like sound when the credits roll? There have been many parodies of this film, but my favorite quote comes from Marge Simpson when she explains to Homer why a character with the same name on a police show is behaving like an idiot: ""Your character provides comic relief for the show, like um, Marlon Brando in Apocalypse Now."" Those who have seen the movie know why this is hilarious."
1,"I loved this film! Markie Post is really great in it. I saw it on lifetime, and it's in the same entertaining class as films like: 'The Betty Broderick Story', 'Locked Up: A Mother's Rage', etc.... {which, by the way, are also very good, entertaining films!} It's an over the top drama, about a single mother who tries to break away from her middle-class, predictable personality. This movie is just pure entertainment! It doesn't have to be a realistic look at heroin addiction. But, it does show how any ""regular"" middle class person can (& they do!) get addicted to heroin. Junkies aren't just homeless uneducated people on the street. {By the way, if you do watch it, check out how the kid bosses his mother around! Spoiled!} 8 out of 10 stars."
1,"A warmly sentimental tale from the author of The Waltons. Were someone to pitch the material to me, I would probably reject it as too maudlin. But the dramatization here manages a tear without the expected embarrassment. No one in the 1950's was better at lovable hayseeds than Arthur Hunnicutt. His appeal here is put to consummate use as a mountain man doggedly faithful to a loyal hunting hound. Their fates are tied together as inseparably as any human bond. Good. I see a subtle environmental message here. All critters go to heaven, because how can we condemn any poor devil that merely follows instinct in order to stay alive. There is no deceit in the kingdom of animals, and yet how cruelly we often treat them. An oddly satisfying episode that confirms this important message."
1,"then you will be a big fan of this movie. Its almost the same basic concept, a nice mixture of music, soul, and drama. I'll admit, i was a little aprehensive about seeing this movie, I had only seen previews of a white trash girl chained to a radiator, but I am a big fan of Samuel L. Jackson and I enjoyed Hustle & Flow so i thought I would give it a chance.<br /><br />I'm very glad that I did. It turned out to be more than just the surface story of a nymphomaniac southern girl being imprisoned by a 60 year old black man. The story had heart, and was very influential.<br /><br />The music in this movie also added a nice touch. Craig Brewer mixed his style from Hustle & Flow into this movie, except took a new spin and used the Blues. His musical scenes are still at the top of the charts as far as performance scenes go by. He also has very interesting flashback scenes and just gives you an overall crazy feel during some of the more controversial scenes.<br /><br />No doubt, if you liked Hustle & Flow, you will love this movie, and if you are a fan of the blues you should definitely go an see this. I give it a 9 out of 10, very interesting film, and it is extremely under rated. shame.<br /><br />Go out and rent this movie."
1,"A genius. My genius. I remember the exact second in 1994. I was sat in a pub in Shropshire, England. I recall the exact seat. ""Bill Hicks dies of cancer"" said the headline in the NME. I felt like someone had punched me in the stomach. Buy this DVD. If you don't find something in it one way or the other I'll be astonished.<br /><br />RIP Bill, I wish so much you were still here."
1,Giorgino can to some people look a bit long but it's one of rare real romantique adventure film. It could be compare to Docter Jivago with a bit of Sleepy Holow. You must see it.
1,"I love a cute heartfelt movie with a happy ending. This movie could be considered a drama, bout two characters realizing true love, but the story's so touching and so sweet that in my mind its a romance. Granted, the acting is not so great (thats y i didn't give it a 10) but they do the job, and they don't overact (thank god) plus they're cute, but the story's powerful and just plain adorable (some of u pansies will choke up)!!!!!! its a great watch for a love story, but if ur homophobic, STAY AWAY! for everyone else, i loved the movie, its soo sweet! i felt its a brokeback on a smaller scale...but with a happy ending....so enjoy!!"
1,"This may be the most tension-filled movie I have ever seen.<br /><br />In fact, it's so nerve-wracking, I haven't been able to watch it again after viewing it two years ago, but I will since I have the DVD. There were a couple of scenes in here that are almost too much to watch....so if you've got problems and need to ""escape"" for an hour-and-half this film will get your mind off anything else. <br /><br />The Russian actress Marina Zudina did a super job in facial expressions alone, which she had to do since her character in here is a mute. She plays a cute and wholesome makeup artist for a sleazy filmmaker. After the day's shooting is done and ""Billie"" is about to leave, she hears something. She takes a peek into the room where they were filming and discovers they are now shooting a ""snuff film"" and actually killing someone. Billie's eavesdropping is discovered and she runs for her life as the killers go searching for her in this big warehouse-type building.<br /><br />There are two extended scenes in which our heroine is running for her life and both of them will wear you out. The first I described above. The second scene, the climactic one, goes on too long and isn't as well done as the first. In fact, the film should have been trimmed a bit but, overall, since it's so good at keeping our attention, then it served its purpose as entertainment."
1,"This is another film where the cinematography is the best thing to recommend it. That would be fine if the film were a travelogue, but as a dramatic exercise in cinematic artistry, that is not good enough. The theme of inter-species respect and co-operation ventures timidly into the forbidden world of inter-species love, but its approach is stereotypical, indicating a lack of understanding of the behavior motives of either species. As with many films, one always wonders what could have been achieved by a more innovative director and a more creative screenwriter. Alas, we probably will never know."
1,"I was completely drawn into the story, but I wonder if perhaps I shouldn't have been so sympathetic to the Hurt character's plight for respect. Because when it boils down, I really think that glam reporters such as Barbara Walters is the devil. ...or maybe the filmmakers were telling us that we're all unknowing supporters of fluff news stories."
1,"Darr (1993) was an incredible movie. In my opinion, it is one of Bollywood's finest. The movie itself triggers feelings of sympathy, fear, confusion, happiness, and sadness. Shahrukh's role was unbelievable, in fact he gave obsession a new face. Juhi Chawla's innocent and girlie character contrasted greatly with Shahrukh's fiery and passionate character. Sunny Deol's role made the ""good guy"" role seem like the ""bad guy"" one. The fact that Shahrukh, not Sunny, captivated the audience's attention proves that everyone has that helpless inner drive to pursue something that's not really in their hands. Even though the movie is several years old, it surpasses any recent one. The song ""Tu Mere Samne"" was full of passion and meaning. His personality fit the role perfectly. He should seriously consider re-starring in a similar film."
1,"""Pixote"" is the one of most powerful, shocking, and moving motion picture to come from Brazil. It's about the lives of street kids on the streets of Sao Paulo and Rio De Janeiro, and it centers around a ten-year-old boy. The camera follows them around in an almost documentary style;from the juvenile detention center (where most of the staff is as corrupt as the police) and back to the streets, and it never turns away from the horrors of the city. Prostitution, drug use/dealing, corruption, and murder are all witnessed by these youths; yet it's something they're painfully used to. Director Hector Babenco used real street kids as the actors, adding to the films brutal reality. Although not for everyone, a film I highly recommend. An emotionally devastating movie.<br /><br />"
1,"A chick flick that Guys still like - Yes! Wonderful. Now I can have fun, enjoy the company of my girl, and not feel like I can't wait until the movie ends! Light - but funny. Great stuff. What ever you do don't miss the DVD extras. This a great ""blind date"" file too. Will Smith does well in this - even though in is light acting - he pulls trough it all well. The movie is a little slow in pacing - don't expect too much action - the laughs are there - and so is the message - but the timing is a little slow. Use the low moments to whisper or kiss - it will pick up. The ending makes the feel good moments worth it. Most of all expect fun light hearted fare - and watch for some great upstaging by the supporting actors - they make the film. The plot twists are predictable - but it IS a date move, so get the refills of popcorn from the kitchen - and don't make her pause it. Count on more dates after this movie - she'll want o see what is next in line. Remember Hitch's advice!!! <br /><br />Enjoy."
1,"Personally, I think Kevin Spacey is one of the greatest actors of his generation, maybe the greatest. This in combination with another amazing actor named Jeff Bridges, it can't be bad. And that's exactly what this movie is! ""K-PAX"" is one of the most pleasant surprises of the latest years. To start with has the movie a brilliantly written story. It's part of what makes the movie so great. The other aspect that contributes to the greatness of the movie is the acting. The combination Spacey-Bridges really works.<br /><br />This was already the second time I saw the movie and I'm sure it won't be the last time. ""K-PAX"" has everything. There are moments which are extremely funny, parts that remind of a true thriller and others which reminds of high-class drama. I think this movie deserves a much higher rating and a lot more awards. Great movie! <br /><br />9/10"
1,"I'm a Petty Officer 1st Class (E-6) and have been in the USCG for 6 years and feel that this movie strongly represents the Coast Guard. There were only a few scenes that were far fetched. The most far-fetched was when PO Fischer (Kutcher) went down inside of the sinking vessel to pull the vessel's captain out of the engine room... that would never happen. Swimmers are not allowed to go inside of any vessel no matter the circumstances. Second, the Command Center (supposedly in Kodiak), it looked more like a NASA command center... we don't have any gear that hi-tech. Third, the Captain of the Airstation would not be running the search & rescue cases with like 10 people on watch. In reality it would be an E-6 or E-7 as the SAR Controller and maybe 2 other support personnel like an assist SAR Controller & a Radio Watchstander. Otherwise the movie was dead on, I think they should have incorporated more of the other rates in the CG and their roles in search & rescue instead of just Aviation based rates. Some of the scenes from ""A"" school reminded me of my days their and the dumb stuff I did and got in trouble for in my younger days."
1,"At the surface COOLEY HIGH is a snappy ensemble comedy masquerading as a period piece (set in the early 60's, complete with a flawless Motown soundtrack). But there's SO much more to this film - it gets better every time I see it. The cast of unknowns (at the time) is excellent, and it is notable as an all-black-cast film that doesn't fall into any Blaxpoitation clichés - at times COOLEY HIGH almost feels like an updated, urban neo-realist film, with lots of edgy humor added in. At times, the rather tight budget does show, but the constraints actually serve the film well - there's a grit and honesty of emotion here that lends the film an immediacy lacking in most similar-minded films (like Schultz' later CAR WASH, which was more popular, but largely pointless) Warm-hearted but also true-to-life, this might be one of THE sleepers of the 70s - celebrated at the time, it seems that few film freaks know about this one today. Their loss - this is a fine, fine film.<br /><br />The bare-bones pan-and-scan DVD (no widescreen!?!) is testament to just how little cared-for this excellent film is."
1,"...and normally i don't like surprises!! Watch this movie by chance in a motel in South Africa second week of a three month motorbiking holiday in ZA. Apart from being well shot and acted it helped me in understanding the countries problems tremendously. Just watched the "" Million Dollar Baby"" and had to look up Hillary Swank since the name sounded somewhat familiar and her acting was superb. Didn't realise she was the solicitor in the ""Red Dust"". Well now i'm not to worried that she will disappear as so many other sidekicks of Clint before... Now i am being asked to write ten whole lines of comment which is rather ridiculous for i have written what i wanted to write. OK, here it goes: I think if you are from a western country, especially Europe, watching will help you to understand a little better why what is happening is happening down there! So this hopefully will fill ten lines."
1,"The biggest problem that the TV program Key West faced was that it was advertised wrong. If you saw the ads you would think it was a jiggle how, and be sorely disappointed. It was a vastly more complex show than that. <br /><br />I happened to be in Key West just before Hurricane Andrew hit, and I think I actually found myself having a drink or two with some of the cast in Rum Runners. Of course, that was before the show hit. I did see the sailboat that was in the opening go by a few times, and chatted with the guy who you see hacking up coconuts in the opening too. HE was a real local. Yes, I'd love to see this on DVD."
1,"Watch The Beguiled because it's a good place to begin when you study the femmes fatales in Clint Eastwood's filmography.<br /><br />The smothering Gothic sexuality of The Beguiled has already been discussed. What everyone missed is the synchronized sexual physiology that occurs in a group of females living together, especially when a man is introduced into the group. They all become horny and then bitchy at the same time.<br /><br />Femme fatal filmography for Clint Eastwood: Inger Stevens, Hang 'Em High, 1968; Jean Seberg, Paint Your Wagon, 1969; Shirley MacLaine, Two Mules for Sister Sara, 1970; Geralding Page, The Beguiled, 1971; Jessica Walters, Play Misty for Me, 1971; Sondra Locke, Sudden Impact, 1983; Genevieve Bujold, Tightrope, 1984; Marsha Mason, Heartbreak Ridge, 1986; Burnadette Peters, Pink Cadillac, 1989; and the best heart-breaker of all, Meryl Streep, The Bridges of Madison County, 1995."
1,"This is a film that has to be taken in context. It shouldn't be seen unless you've seen the first two films, but the sort of people seeing this film will probably own the box set, or at least know someone who does. And you shouldn't go in expecting Blade Runner; the films budget doesn't stretch quite that far, and it's a far more zany ride.<br /><br />Essentially the film is a science fiction set in future Yokohama (shot in Hong Kong as is obvious) about a society where it's illegal to procreate. Sho Aikawa reprises a similar role from Dead or Alive 2 and Riki Takeuchi is a detective for the birth control cops. Takashi Miike isn't one to give all of his reasons to you on a platter, but one can assume that the law on procreation (enforced by giving people the pill) is there because of over population, increased life spans and so forth. Interestingly the dialogue in the film is mainly Cantonese, whilst Sho and Riki (who play their parts, as always, brilliantly) speak Japanese, and a few speak English. People have criticised the English as being wooden, but I found no problems with it. Also, another person found the homosexuality themes throughout the film to be offensive; said that Takashi Miike was anti-homosexual. He may very well be (and not all artists have to be left-wing), but I can't see this film as an insult to homosexuals. He merely calls back philosophies of ancient Greece when homo or bisexuality was more common. The film contains similar proportions of action-packed and poignant moments to DoA 2, although in this film the action is more martial-arts based, and are done in a very good Hong Kong style. The cinematography in the film is very nice on the eyes, with symmetrical shots, a good control on colours to give the air a polluted look, and it's nice to see uncut, lengthy shots that are so rare in Hollywood these days. Basically, there's a lot to like in this film: a good sense of humour, exciting action and some very beautiful moments. It's a great finish to the series. You could criticise it for being a bit cheesy, but isn't that part of the charm?"
1,"Based upon the novel The Dismissal by Ermanno Rea, in essence the story's about the slow friendship that develops between an Italian maintenance technician Vincenzo Buonavolonta (Sergio Castellitto, who can be seen as the villainous King in Prince Caspian, and was the lead in Bella Martha) and a Chinese translator Liu Hua (Ling Tai). They set off actually on the wrong foot, with the former chastising the latter for her inaccurate, and slow translations of what he wanted to tell a Chinese delegate who had bought equipment that is faulty. Vincenzo wants to do the right thing, which is rare in these days, and that is to tell the prospective buyers upfront the faults as well as the intricacies that their purchase would bring, and given that he's disturbed by the fact that the deal still went ahead, he takes time off to craft a component that would set things right.<br /><br />But that also means to travel to China in search of the elusive machine, which proves to be well hidden, and seemingly having vanished without a trace. With the initial reluctant help of Liu Hua, they set off in this treasure hunt from city to city, which brings us to lesser seen sights of China, away from the Beijings and the Shanghais, to cities like Wuhan, with industrial like backdrops such as steel mills and nuclear plants with their smoke stacks dotting the scenery. The mighty Yangtze River also makes an appearance. Along the way, the usual trappings of such travelogue styled movies come into play, such as the learning of culture, ideals, food, and basically, the understanding that the world is without strangers, if only one makes an effort to try and connect. While hints of some romance between the two leads are suggested, it rarely made itself to be a moot point, until perhaps late in the movie (hey, opposites attract, no?)<br /><br />Besides the major industrial plants and factories, We get to see various cottage industry, like seamstresses working in sweat shop like environments, and I believe Cotton too, along with noodle making. As a film, it provided me the travelling opportunity without leaving my seat to observe, and credit to it for not passing judgement from a moral high ground on exploitation and the likes. And kudos too for the movie to engage in dialogue based on the characters' native tongues, rather than (and I shall not name names here) some other movie / cross-cultural collaborations where dialogue is forced-dubbed and came off unnatural, and truly irksome. Some might deem the supporting characters to be too kind too, always opening their arms and doors to a foreigner, but I would like to imagine that maybe in the more rural areas, people in general tend to be more sincere, friendly and basically not get caught up in the rat race to trample on others, or be trampled upon.<br /><br />If there's a message to take away from the movie, besides the fact that I mentioned that the world is without strangers, is a reminder to myself that some of the stuff I deem important, may not be so to others. Importance is something one places upon something else, and its basis really depends on how we define the boundaries we set. So given our finite lifetime, I think I should lighten up a bit more, live and let live, and sometimes bask in the illusion that ignorance could be bliss."
1,"A beautiful film.John Garfield's character is a distant relative of ""Les Miserables""'s Jean Valjean while detective Rains recalls Victor Hugo's Javert,the ruthless arm of law.<br /><br />Like in many films noirs,the city epitomizes evil whereas the country and the nature represents sanctuary,redemption,and a second chance for those whose life seems forever doomed.But even in the luminous daylight,danger may appear suddenly,as the excellent scene at the reservoir shows.John Garfield -an actor who,as Leonard Maltin points out,should be rediscovered:I've never been disappointed by any of his films except for his supporting part in ""gentleman's agreement "" but it was not his fault-gives a heartfelt sensitive performance and the audience sides with him as soon as he is unjustly accused (the first sequence shows a rather unkind hypocrite person,but all his trials redeem him and how do we feel for him during the last scenes with detective Rains.Colorful characters (grandma and the kids ) add a lot of joie de vivre which is necessary .Humor is also present in the strip poker game as the Dead End brats fleece a rich kid.<br /><br />I recommend this movie."
1,"When I sat down in the cinema to see this I was expecting to see a sort of stylish tongue-in-cheek action film, which had been implied by the trailers. However, it very quickly became apparent that this film was trying to be more.<br /><br />Normally, I don't approve of films that try to entertain in as many ways possible. For instance, this film tries to mix action with comedy, romance, lightheartedness and gritty seriousness all at once. Most of the time this sort of approach doesn't work in films (just look at Batman Forever) but I was was pleasantly surprised to see that in this case, they pulled it off.<br /><br />The end result is a highly entertaining film that should appeal to most mature cinemagoers. (However, the weak of stomach should really be warned of one or two scenes.) Robert Carlyle and Jonny Lee Miller pull of a brilliant double act and Ken Stott does a excellent villain. This mixed in with superb costumes and a few decent action scenes makes for a very enjoyable watch.<br /><br />However, the big let-down here for me is that in having 'The Gentleman Highwayman' there was a real opportunity for some good dialogue but the script was definitely lacking in punchiness and there were few belly laughs. Okay, so the lines weren't terrible but to me it does highlight a problem with recent British films; ignoring a few notable exceptions the screenplays being written today are still relatively mediocre when compared to some of Hollywood's efforts."
1,"I was unfamiliar with this film, until I saw it included in a list of the Top 20 Spaghetti Westerns I recently came across (following the marathon I made these last few weeks of films from the subgenre); it was auspicious, then, that the film had to turn up almost immediately on late-night Italian TV (for the first time, I'm pretty sure, in a good number of years)! <br /><br />Unfortunately, the cable reception of the channel on which it was broadcast hasn't been great lately: I recorded the film on VHS but I decided not to keep it due to this factor; as it happened, the very next day I watched the film, I found out that it was available on a Region 2 DVD from Italy (featuring an interview with uncredited scriptwriter Ernesto Gastaldi) - and, having been sufficiently impressed, I decided to order it there and then, even if I knew that I wouldn't be getting to the DVD for quite a while as I like to allow some time between one viewing of a film and the next! A brief parenthesis here: when I recently purchased a spate of Spaghetti Westerns on Italian DVD, I opted not to order Sergio Sollima's FACE TO FACE (1967), since I was under the impression that it was a bare-bones affair; however, I've just learned that the disc actually contains an interview with the director (as had been the case with THE BIG GUNDOWN [1966], which I bought). It did seem baffling to me that Sollima wouldn't offer similar contribution to that film's DVD edition when he actually considered FACE TO FACE as his favorite work (as per the director's talent bio included on the Blue Underground Region 1 disc of yet another Sollima Spaghetti Western - RUN, MAN, RUN [1968]); the trouble is that I loved THE BIG GUNDOWN so much that I followed it with a viewing of FACE TO FACE via the recording I owned made off Italian TV! I did order the DVD of that film now - especially since it's still discounted - but as I said with respect to a second look at THE PRICE OF POWER (although I may still check out Sollima's interview when the disc arrives)... <br /><br />O.K., rant over: the film under review is quite an unusual Spaghetti Western and a very interesting, indeed ambitious one at that, being a transposition of the JFK assassination case to an Old West setting! Actually, it's reminiscent of Anthony Mann's terse black-and-white thriller THE TALL TARGET (1951) - which dealt with an assassination attempt on the life of then-U.S. President Abraham Lincoln. It features one of the most popular Italian stars from this subgenre, Giuliano Gemma, in what is perhaps his most impressive Western role (many of his other films tended to have a light-hearted bent). The supporting cast includes at least two other notables: Van Johnson (in one of his few and mainly unremarkable Italian films) as the American President killed in post-Civil War Dallas and Fernando Rey as the head of a conspiracy of Southerners - who not only plots his assassination but also conveniently maneuvers the new acting U.S. leader, Johnson's Vice-President, by means of blackmail! <br /><br />Benito Stefanelli also makes a good impression as a corrupt sheriff who pursues Gemma all through the picture, and with whom he's engaged a couple of times in a 'duel in the dark' - with the guns resting on the floor rather than in their respective holsters and the only light in the room provided by the end of the cowboys' cigars! Also involved is Ray Saunders as Gemma's black sidekick whom the narrative eventually turns into the doomed ""Lee Harvey Oswald"" figure. Stelvio Massi - who later cut his teeth, as director, on a number of poliziotteschi - is behind the film's luminous cinematography; similarly, Luis Enrique Bacalov supplies yet another great ""Euro-Cult"" score - which is different enough from the style of Ennio Morricone as to be equally distinguishable. Valerii's direction here may mot be as imposing as that in other Spaghetti Westerns but he handles the proceedings efficiently enough (the final gunfight is especially nicely done); the film is certainly one of the more underrated entries in the subgenre and, for those so inclined, the novelty of the plot line alone should make it one to look out for..."
1,"If you are among the IMDB audience that put High Fidelity in the all-time top 200, then this movie probably is NOT for you. This film is as unhip as Steve Frears is self-consciously hip. Renee Zellweger is excellent as a hip urbane magazine writer who returns to her suburban Bucks County nest in order to care for mother Streep (who delivers yet another hall-of-fame performance). William Hurt is ideally cast and the feckless, faithless, and egotistical husband. If this movie doesn't move you to cry and laugh, then you are much too hip to enjoy it."
